Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,RQI,FZI,Reservoir_Quality,Compaction_Factor,Hydrocarbon_Potential,Normalized_Depth,Depth_Adjusted_Perm,Oil_Presence
Limestone,20.092633536547435,495.1031728987954,None,0.1462257492179137,1.438677247653741,1575.0,0.15586875667699224,7.757507565818848e-05,9947.92661583738,1.0423493670119928,0.21037165842093428,0.315,314.35122088812403,0
Limestone,26.05232363824146,383.9592409158099,Fault,0.5659948382691918,0.1271617068097008,630.0,0.12054493801249107,4.6270321099322826e-05,10003.030408232202,1.0167292616280486,0.071972869679791,0.126,609.4591125647777,1
Limestone,21.166881349490733,429.13604798919033,Dome,0.016080086,0.8309114216170965,2800.0,0.14138349364910674,6.679467386559918e-05,9083.471810576553,1.07652385244407,0.01336112711798517,0.56,153.2628742818537,0
Sandstone,14.082955585116128,491.7475371750526,Fault,0.4814464104827508,1.9708497526411155,2837.0,0.18554695861628656,0.0001317528536498303,6925.258725126509,1.0775733116567499,0.9488585390098824,0.5674,173.3336401744986,0
Sandstone,25.25950584174679,383.96066790402335,None,0.320172291,1.960516873,2772.5,0.12242231627786004,4.8465839769331795e-05,9698.656733922677,1.0757445111603952,0.627703178772566,0.5545,138.4889694874746,0
Shale,8.353726391,384.0117629778271,Fault,0.500169229,3.3785494290197056,2837.0,0.21289319936084772,0.0002548481831894938,3207.9291988423115,1.0775733116567499,1.6898464630511765,0.5674,135.35839371795103,0
Shale,26.01532063354057,285.38971755487086,Fault,0.4685162277036508,2.480208479564591,2301.0,0.10400021029525314,3.997652451039546e-05,7424.505007705547,1.0624697740360458,1.1620179207642094,0.4602,124.02856043236456,0
Limestone,10.84257364957595,326.5041899174571,Anticline,0.4785086131694892,2.5658539647403695,2780.0,0.17230895042841884,0.00015891886557317303,3540.1457260751617,1.0759570028124816,1.2277832222633498,0.556,117.44755033002055,1
Limestone,18.79975917274023,383.9743061312107,Fault,0.1591590318499031,0.4300194886736447,3782.0,0.14190725105784044,7.548354729118384e-05,7218.624483786794,1.1047265990120927,0.06844148549388766,0.7564,101.52678639111865,1
Shale,4.169069756598738,554.2864519365074,None,0.6935264272259882,1.3622410958870768,4916.0,0.3620572087698146,0.0008684364376411697,2310.858883260913,1.13821522856596,0.9447502002509792,0.9832,112.75151585364267,0
Limestone,12.600122222442147,383.9927833210831,Fault,0.1497255641461903,4.617033031591974,2095.0,0.17334199890671873,0.00013757168053336684,4838.356002381392,1.056721533871132,0.6912878753367034,0.419,183.29011137044537,0
Limestone,8.772452516527439,384.0095043566691,Anticline,0.060816312,1.2821905299922904,3023.0,0.20774956433530814,0.00023682039195299683,3368.705142864116,1.0828644903563374,0.07797809931545649,0.6046,127.02927699525937,0
Shale,29.756785719589256,695.8089315795129,Dome,0.2391430225014869,4.919388097085462,2790.0,0.15183840703676613,5.102648131004588e-05,20705.037278787906,1.0762403903087208,1.1764373383948554,0.558,249.39388228656375,0
Shale,0.8241168753895456,160.80295455018657,Fault,0.368030053,4.7672547816859705,2837.0,0.4386137644864262,0.09360900340569003,132.52042845730688,1.0775733116567499,1.7544930299683912,0.5674,56.6806325520573,0
Limestone,2.244636155849191,384.0724565231499,Anticline,0.007651246,2.5658539647403695,3666.0,0.41073645702533373,0.001829857618371757,862.1029223776789,1.10135700014802,0.01963197988430389,0.7332,104.76608197576375,0
Shale,2.759535320123998,407.31737987012434,Fault,0.500169229,3.628112389923479,3381.0,0.3814855921183837,0.001382426922882226,1124.0066962519718,1.0931218257304063,1.8146701767933742,0.6762,120.47245781429292,0
Sandstone,23.186417323905545,300.429755236204,None,0.4814464104827508,2.4443392314482524,1596.0,0.11302754532091457,4.874730914309106e-05,6965.889681425423,1.0429259758268257,1.176818348982927,0.3192,188.23919501015288,0
Sandstone,15.878023444307704,383.9821057073958,Fault,0.088935245,0.2295325757869287,2736.0,0.15441408829935652,9.725019542952886e-05,6096.8768766166695,1.0747109840436708,0.02041353586309157,0.5472,140.34433688135812,0
Shale,4.875469343,6.629125102,Fault,0.500169229,3.990762036552242,2837.0,0.036614199247990115,7.509881956402677e-05,32.320096205712744,1.0775733116567499,1.9960563709448047,0.5674,2.336667290095171,0
Limestone,18.824036962982184,520.4995267432342,Dome,0.4785086131694892,2.638647166213336,2800.0,0.1651138233915419,8.771435357688752e-05,9797.902330629375,1.07652385244407,1.2626153961483462,0.56,185.89268812258368,0
Shale,15.10859813920804,626.9984697815358,Dome,0.500169229,0.4301307694343509,1964.0,0.20227900261395879,0.00013388336942328776,9473.067913827601,1.0530822869345715,0.2151381753171561,0.3928,319.2456567115763,0
Shale,4.410448646993357,99.28710701,Dome,0.8026712203158792,3.9658760334210834,4534.0,0.14898230577279625,0.0003377939926233102,437.9006867761392,1.1268223440140563,3.1832945553675995,0.9068,21.89834737759153,0
Shale,23.74390622668557,383.96352502779695,Dome,0.001433399,1.3157561836710596,4596.0,0.12626952563400298,5.317976091570382e-05,9116.793932727649,1.1286636684507507,0.0018860035979179131,0.9192,83.54297759525608,0
Limestone,27.508261446027475,797.1508078196497,Anticline,0.4785086131694892,2.927241457423115,3225.0,0.16903176319206353,6.144763583976834e-05,21928.232833414928,1.0886402580116965,1.4007102502037692,0.645,247.1785450603565,0
Shale,2.2986720597660817,384.07135780261456,Fault,0.500169229,4.998872388027643,2837.0,0.4058794843429931,0.0017657128715624461,882.8540991372918,1.0775733116567499,2.5002821481891755,0.5674,135.37940000092158,0
Shale,9.493637296,143.41370087780507,None,0.882092979,3.646278937,1389.0,0.12204181333941552,0.00012855116488475496,1361.517659410918,1.0372561565342466,3.2163570498032836,0.2778,103.24960466364655,0
Limestone,15.266557655227372,383.9839191402997,Anticline,0.4785086131694892,1.812145852891562,2025.0,0.1574764462054859,0.00010315124716511643,5862.11264023555,1.0547753362171626,0.8671273989279825,0.405,189.62168846434554,0
Shale,13.83500704,383.9884658858105,Fault,0.500169229,2.5790105083273964,3583.0,0.16542420094293261,0.00011956929292818966,5312.483128808988,1.098952303819445,1.289941697533012,0.7166,107.16954113475035,0
Shale,14.082955585116128,598.3130812710691,Dome,0.500169229,1.6025497757980682,2800.0,0.2046666082013114,0.00014532930034773218,8426.016549534443,1.07652385244407,0.8015460857950427,0.56,213.68324331109613,1
Limestone,7.488741132317501,26.31231529501889,Dome,0.4785086131694892,2.989276380334074,1321.0,0.058857901139486746,7.859518722777949e-05,197.04611783631486,1.0354003413892416,1.4303944951339682,0.2642,19.918482433776603,1
Shale,11.395892642830804,383.9974221124608,Anticline,0.6797015203711821,4.234178898755027,4670.0,0.18227186104825055,0.0001599452247937053,4375.993397517386,1.1308653174638648,2.8779778350073695,0.934,82.2264287178717,0
Limestone,11.40670163778163,675.7290326981587,Fault,0.8091272253580883,1.341439254444163,4706.0,0.2416773200873443,0.00021187309685286517,7707.839463974683,1.1319379423024483,1.0853950219348283,0.9412,143.58882972761552,1
Shale,18.933510836767045,643.3699672045814,Dome,0.2109165561406798,2.638647166213336,513.0,0.18303934954106366,9.667480644192991e-05,12181.2522461184,1.0136013759466802,0.5565343731680809,0.1026,1254.1324896775466,1
Sandstone,8.047510767669323,384.0134875870689,Fault,0.4814464104827508,2.9515826824949105,2837.0,0.21690626891857684,0.00026953212636880524,3090.3526762871866,1.0775733116567499,1.4210288877302233,0.5674,135.35900161687306,0
Sandstone,29.57304748757224,79.82292766170985,None,0.4814312028120059,3.9885328674368834,1697.0,0.05158761308633146,1.744413155526518e-05,2360.607230336789,1.0457036489532086,1.9202041758253576,0.3394,47.037670985097144,0
Limestone,14.676817642497577,976.5135440102048,Anticline,0.434989239,3.981068845089503,4888.0,0.2561255090547557,0.0001745102482660338,14332.111210866808,1.1373762499412512,1.7317221073320919,0.9776,199.7777299529879,0
Shale,1.2285459644843932,322.7101737695116,None,0.500169229,2.5005076870000003,3058.0,0.5089091645606889,0.004142369754755348,396.46428168259075,1.083863042851792,1.2506770019153635,0.6116,105.52981483633472,0
Limestone,10.658273995887093,862.2419693780287,Dome,0.9496941809192124,2.638647166213336,2129.0,0.2824234714161125,0.0002649804945201226,9190.011160384318,1.057668125151946,2.505907859251775,0.4258,404.99857650447564,1
Shale,27.92472224970342,147.6548301222424,Anticline,0.500169229,2.150117936725049,523.0,0.0722036323433684,2.5856526592358587e-05,4123.220119990761,1.0138683401054367,1.0754228306708387,0.1046,282.32281094119,0
Limestone,22.443170036624675,383.96612649915426,None,0.4785086131694892,0.037006697,2772.5,0.12987752515418224,5.786950994099187e-05,8617.417065324658,1.0757445111603952,0.017708023259453497,0.5545,138.4909383225083,0
Sandstone,10.731784492265781,757.6447961326963,None,0.2427982645276724,0.996261866,2390.0,0.2638314102779657,0.00024584113710828296,8130.88067378274,1.06496289998264,0.24189065207990051,0.478,317.00619085050056,0
Shale,11.245637783688545,133.51123057951156,Fault,0.2405378933050502,1.2576569520748793,4166.0,0.10819233703898169,9.620827126044497e-05,1501.4189391517089,1.1159548567996627,0.302514153752542,0.8332,32.0478229907613,0
Limestone,8.441789465164891,384.01127870207023,Dome,0.6033139044459218,2.0651355581576407,2800.0,0.21177972484785193,0.0002508706545238573,3241.7423670516355,1.07652385244407,1.2459249968021942,0.56,137.1468852507394,1
Sandstone,3.468168318345366,384.05236152025543,Anticline,0.1038149131224915,0.4007167766677211,769.0,0.33042643495892055,0.0009527404803598582,1331.9582328102708,1.020457844667939,0.041600377356484294,0.1538,499.4178953449355,0
Shale,27.89806782222257,300.6739342,Fault,0.5639461282688776,0.009686546,4365.0,0.10308381320660912,3.695016223471088e-05,8388.221808686087,1.1218184895910353,0.005462690112998383,0.873,68.88291734249714,0
Shale,2.4729981605697224,384.06798151576936,Fault,0.6030082724225491,2.480208479564591,1380.0,0.3913107716155817,0.0015823334519805409,949.7994118222238,1.0370103430818445,1.495586230510001,0.276,278.3101315331662,0
Limestone,15.944377388454626,383.98191313709566,Fault,0.089797266,0.3925886310591142,2837.0,0.15409241070000004,9.664373022905168e-05,6122.352533398656,1.0775733116567499,0.03525338573179114,0.5674,135.3478720962621,0
Shale,14.082955585116128,209.1185908103134,Anticline,0.8908151473615851,2.5658539647403695,2741.0,0.12099824329882217,8.591821693075687e-05,2945.0078264037174,1.0748525043845978,2.2857015777084997,0.5482,76.29280948935184,0
Shale,25.65235157909064,935.3348924193516,None,0.500169229,2.5005076870000003,1097.0,0.18960492948829535,7.391327415099178e-05,23993.53950453213,1.029310519555459,1.2506770019153635,0.2194,852.6298016584791,0
Shale,21.47207779232386,383.9681689613048,Anticline,0.5058046230176674,0.4802635979477715,2741.0,0.13278231114363012,6.183952593125338e-05,8244.594393713287,1.0748525043845978,0.24291954810908115,0.5482,140.0832429628985,0
Sandstone,7.307133775938958,956.6142865947074,Dome,0.8523740974825584,1.3719354510285264,1447.0,0.35927297499687416,0.0004916742816176347,6990.108564121937,1.038841685979885,1.169402241874767,0.2894,661.1017875568123,0
Limestone,10.39028073592732,384.0016882307341,Fault,0.2030296652331139,2.480208479564591,1162.0,0.19088973451506772,0.0001837195157345583,3989.885343787365,1.031073957191506,0.5035558973143293,0.2324,330.46616887326513,1
Limestone,14.402704267201392,299.81701548034573,Dome,0.4785086131694892,2.638647166213336,1417.0,0.1432635685317874,9.946990917395622e-05,4318.175808238361,1.0380212821852566,1.2626153961483462,0.2834,211.58575545543098,0
Shale,5.218826630886766,318.2281119976828,None,0.056841951,4.732529976987288,4413.0,0.24519549367955115,0.0004698287776574182,1660.7773455903232,1.1232374390599602,0.2690062370579426,0.8826,72.11151416217602,0
Sandstone,9.771066347331068,402.1147379304173,Anticline,0.1387379112267776,2.5658539647403695,4448.0,0.20143441069167958,0.00020615396880065262,3929.089783557752,1.124273221060155,0.3559812195810247,0.8896,90.40349323975208,0
Shale,11.486494418525504,487.3202699062602,Fault,0.4976382118376917,2.480208479564591,4036.0,0.20452346090806126,0.00017805559595119317,5597.6015603126,1.1121409035431977,1.2342465127552031,0.8072,120.74337708281968,0
Limestone,17.99657364158324,383.97632230345056,Fault,0.5267651710909123,3.908786950875622,2397.0,0.1450397212640236,8.059296405672019e-05,6910.2581609583485,1.065159236521221,2.059012826935922,0.4794,160.19037225842746,0
Limestone,10.47683111872418,384.00130515375275,None,0.4515118390746734,2.3545355172240203,1477.0,0.19009952277911246,0.00018144753945624535,4023.1168234655365,1.0396627381835561,1.0631006615484548,0.2954,259.9873426904216,0
Sandstone,24.369785407411847,411.8411460803902,Anticline,0.6871736926095025,4.578819320905588,2741.0,0.12908288475728066,5.296841256469222e-05,10036.480351921664,1.0748525043845978,3.146444180538427,0.5482,150.2521510690953,1
Sandstone,27.51230338,537.0922753975021,Anticline,0.4814464104827508,4.006098457,2741.0,0.13873646525563849,5.04270628814353e-05,14776.645623790588,1.0748525043845978,1.9287217221631365,0.5482,195.94756490240866,0
Sandstone,10.721615049067054,729.6966678887322,Fault,0.5463684910261374,4.1961807405688125,2354.0,0.25904232210469635,0.00024160755718163657,7823.526775689916,1.0639537407204567,2.2926609392975217,0.4708,309.9815921362499,0
Sandstone,22.72645179400114,383.96554731798625,Anticline,0.4814464104827508,2.984998565503328,4966.0,0.12906543776739765,5.679084396336153e-05,8726.174501679478,1.1397149442537684,1.4371168446577376,0.9932,77.3188778328607,1
Sandstone,6.233713941142614,447.4688720690864,Anticline,0.4505540480989268,4.069624381,2367.0,0.2660342963317658,0.00042676693034618586,2789.3929460444247,1.0643180489838717,1.833585739101639,0.4734,189.0447283773073,0
Sandstone,1.517905610297452,384.0905261626269,None,0.062267642,1.073957991113355,2772.5,0.4994868540660351,0.003290631846127472,583.0131645243516,1.0757445111603952,0.06687283171368556,0.5545,138.53580745270582,0
Sandstone,14.082955585116128,383.98764562686114,Dome,0.080941134,4.199955978,2800.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.07652385244407,0.33994919960939907,0.56,137.13844486673614,0
Limestone,24.65257250956171,194.34982986633304,Dome,0.4785086131694892,2.638647166213336,2800.0,0.08816386239327582,3.576254054585205e-05,4791.223273000757,1.07652385244407,1.2626153961483462,0.56,69.41065352369037,0
Sandstone,0.9533545307197332,753.0642090627209,Dome,0.4814464104827508,0.7529024705171139,1043.0,0.8825075597217555,0.0431790880938353,717.9371756328173,1.0278478036311494,0.36248219187405956,0.2086,722.0174583535196,1
Limestone,25.74416775079963,981.7028214311116,None,0.8965082351115314,0.5072823607201726,3563.0,0.19390108503932585,7.531845150958635e-05,25273.12211635583,1.0983736443618408,0.45478281391245323,0.7126,275.52703380048035,0
Shale,12.936314545929866,383.9915673619963,None,0.3675319479281169,0.1531784610307163,2772.5,0.17107447197576023,0.00013224359331119167,4967.435698379401,1.0757445111603952,0.05629797816325031,0.5545,138.50011446780752,0
Shale,1.056455205765705,384.10726633933785,Dome,0.1489827584099924,2.638647166213336,1537.0,0.5987290988751333,0.005667340135270403,405.7921210966276,1.0413067898683226,0.3931129332931725,0.3074,249.9071348987234,0
Limestone,10.11800688162679,129.87517084823563,None,0.078468612,1.235405836,2772.5,0.11249811065899952,0.0001111860388860616,1314.0778723949031,1.0757445111603952,0.09694058120761963,0.5545,46.8440652293005,0
Limestone,13.69240319137273,856.5866016007845,Dome,0.5225156268160511,2.638647166213336,4442.0,0.2483564520866308,0.0001813826606005252,11728.729117445704,1.1240955906218248,1.3787343780003585,0.8884,192.83804628563362,0
Shale,14.761634681472016,506.0802453532132,Anticline,0.2889434179648537,0.092007773,2741.0,0.1838535897876541,0.00012454825888518763,7470.571701413858,1.0748525043845978,0.02658504040995438,0.5482,184.6334350066447,0
Sandstone,24.00457945175252,383.96302086032534,Fault,0.566250868,3.7496430959627065,2837.0,0.12558197161699122,5.2315839096203276e-05,9216.87084077659,1.0775733116567499,2.12323865777909,0.5674,135.34121285171847,0
Limestone,10.323186536325814,659.2078003,Fault,0.4609797866933571,4.066274755609495,916.0,0.25091922034049063,0.00024306372790760088,6805.125088697916,1.0244159001431998,1.8744704694774477,0.1832,719.6591706331877,0
Shale,11.489911922907591,383.9970426880452,None,0.5533981952867529,0.558765019,4982.0,0.1815244953823179,0.0001579859763941359,4412.092199142626,1.1401952704867768,0.3092195531039682,0.9964,77.07688532477825,0
Shale,9.398280334145362,603.5856345811142,Anticline,0.555469621,2.3441026222411594,1887.0,0.25163723123340304,0.00026774816486284966,5672.6669994563335,1.050949038853989,1.3020777951614029,0.3774,319.86520115586336,0
Limestone,11.035520838223754,383.99890601261393,Anticline,0.4785086131694892,4.884082045922801,4435.0,0.18522441168324158,0.00016784383301754046,4237.6279291573255,1.1238883905809955,2.3370753264005213,0.887,86.58374430949581,0
Limestone,2.798935664302306,384.0622632081719,Anticline,0.5892560729026746,4.326227853538011,2741.0,0.3678188722429194,0.0013141383595703551,1074.9655658060117,1.0748525043845978,2.549256035457976,0.5482,140.1175714002816,1
Shale,10.835722949304847,759.2929580570411,None,0.083270881,3.1770169195230435,2756.0,0.26284843038775635,0.00024257581300066283,8227.488130864243,1.075277177231481,0.26455299784058994,0.5512,275.5054274517566,0
Shale,10.485387645316539,384.00126745413394,Dome,0.500169229,1.6315474091168147,1508.0,0.19002193293383576,0.00018122547240178764,4026.402145549468,1.0405118405281053,0.8160498096949049,0.3016,254.64275030114982,0
Sandstone,8.977452577804813,845.4918852839074,Dome,0.2467054072750285,0.8647242093543661,4587.0,0.3047248066118851,0.0003394334907045503,7590.363305055066,1.128396192850635,0.21333213824934588,0.9174,184.3234979908235,0
Limestone,10.617093417041769,594.0196033528147,Anticline,0.4660657843187356,0.4984501828701898,1982.0,0.23486982137417695,0.0002212185691021437,6306.7616203509315,1.0535815924134544,0.23231057542321218,0.3964,299.70716617195495,0
Limestone,12.866531681841304,46.99911488485366,Fault,0.4785086131694892,2.480208479564591,2837.0,0.060012779380167164,4.66425458422987e-05,604.7156006844688,1.0775733116567499,1.1868011199276598,0.5674,16.566483921344258,0
Limestone,6.2331188831918505,313.8479817193168,None,0.6732054099635502,3.5333694445955057,3628.0,0.22281099243366306,0.0003574630880769696,1956.2517813063243,1.1002554024767257,2.378683425501599,0.7256,86.50716144413363,0
Limestone,21.672341533906337,327.9230575979112,None,0.4785086131694892,2.435525839508468,4726.0,0.12214134762247099,5.635816851233222e-05,7106.860501104771,1.1325342845390782,1.1654200918016528,0.9452,69.38702022808108,0
Shale,21.63673402496749,231.32009842129645,None,0.5172518254386435,3.129399164993225,4749.0,0.1026692711711426,4.745137184413712e-05,5005.011444170894,1.1332204665175025,1.6186874306189123,0.9498,48.70922266188597,0
Limestone,10.277344596037823,225.72509383315685,Fault,0.7680814070435371,4.615160853983362,747.0,0.1471563847914787,0.00014318522008906,2319.854573296325,1.0198667996925606,3.5448192424597926,0.1494,302.17549375255265,1
Limestone,20.503613322225267,140.15739271769374,Anticline,0.8903124909481418,2.9598629643802914,4305.0,0.08209608587351364,4.003981375542431e-05,2873.732984534864,1.1200473232107149,2.6352029686825684,0.861,32.55688564870935,1
Limestone,11.279152648174875,991.7077616,None,0.3244534216181676,3.89795548,4279.0,0.2944308190274893,0.0002610398389059238,11185.623225466219,1.1192806864696128,1.2647049928012868,0.8558,231.7615708343071,0
Sandstone,24.09111482302416,383.96285470233244,Anticline,0.5616633369429792,0.5937779213322109,1076.0,0.12535619614143628,5.203420309201794e-05,9250.093220410034,1.028741438400581,0.33350328869851537,0.2152,356.84280176796693,0
Sandstone,13.970476252868384,512.9273289751403,Fault,0.2671845171706855,0.7631789566542219,2837.0,0.190261958041179,0.000136188598439595,7165.839068894407,1.0775733116567499,0.20390960104848577,0.5674,180.79919949775828,1
Shale,10.528829748236955,786.5065997036816,Fault,0.500169229,0.7863172362366866,1665.0,0.2713880884844533,0.0002577571249358429,8280.994084144817,1.044822794399832,0.39329168579791446,0.333,472.3763361583673,0
Limestone,29.429589083960494,383.953612619175,Fault,0.5776955876901549,2.221772450630923,2837.0,0.1134166794409024,3.853831567859572e-05,11299.597046684468,1.0775733116567499,1.2835081415810268,0.5674,135.3378965876542,0
Shale,3.083047279493454,145.96562474612352,Dome,0.8810096692124272,2.860168830802709,2800.0,0.2160552634504949,0.0007007847881138978,450.0189222730985,1.07652385244407,2.5198363955171894,0.56,52.13058026647269,0
Shale,1.1265696018013682,384.1042981419906,Anticline,0.500169229,1.4305001871020018,3706.0,0.5797960032895548,0.0051465617602540455,432.7202262080164,1.102517768208577,0.715492175667164,0.7412,103.64390127954415,0
Sandstone,14.082955585116128,964.4190353652536,None,0.4814464104827508,0.8335655580846374,2772.5,0.25984575728886844,0.00018451081217886676,13581.870440489407,1.0757445111603952,0.4013171458418996,0.5545,347.8517710965748,0
Shale,11.466938572390191,383.99713511190674,Anticline,0.5780949074597088,3.5524303414478204,4906.0,0.18170626319787248,0.00015846100687709298,4403.2715603020515,1.1379155223230897,2.0536418894963395,0.9812,78.27092032448161,0
Limestone,7.934154500015723,251.90724295692743,Dome,0.081089628,2.638647166213336,2800.0,0.1769292550173115,0.00022299698728700187,1998.67098529326,1.07652385244407,0.2139669171314936,0.56,89.96687248461694,0
Shale,10.34931793657398,731.4826061762848,None,0.500169229,2.5005076870000003,1012.0,0.26398289384593326,0.0002550727453381548,7570.346056392105,1.0270090356845396,1.2506770019153635,0.2024,722.8088993836806,0
Limestone,11.099409944864993,484.37748894032967,Anticline,0.4785086131694892,2.5658539647403695,3669.0,0.20743005277840226,0.00018688385581646822,5376.304317813028,1.1014440153451073,1.2277832222633498,0.7338,132.0189394767865,0
Sandstone,22.88680006663092,441.3250356351048,Fault,0.4814464104827508,2.480208479564591,2034.0,0.13788479973377227,6.024642996502123e-05,10100.51785497941,1.0550253606924573,1.1940874697352533,0.4068,216.97396048923542,0
Limestone,0.3165336735056956,678.9707877456838,Fault,0.0490887499489905,2.480208479564591,2237.0,1.4542706316553617,3.140092475273905,214.91711764819723,1.0606805727328363,0.12175033387471211,0.4474,303.51845674818225,0
Sandstone,14.082955585116128,148.59857811352313,None,0.4814464104827508,0.6429587061272302,2772.5,0.10199762753469202,7.24262935562265e-05,2092.7071755841557,1.0757445111603952,0.3095501611535888,0.5545,53.59732303463413,0
Limestone,25.42920988527765,530.8024233135646,Fault,0.8844574755605131,2.480208479564591,1903.0,0.14345961577937735,5.6415286368151734e-05,13497.88623005463,1.051391955212559,2.1936389306994766,0.3806,278.92928182530983,1
Shale,14.986461038591257,470.7601566117164,None,0.500169229,1.927419453653603,2722.0,0.17598674262625724,0.00011743048754010587,7055.0287455826065,1.0743148262101914,0.9640359020935239,0.5444,172.94642050393696,0
Limestone,29.520945428373903,526.9929282855028,Dome,0.4785086131694892,0.006172623,2800.0,0.13266822261089745,4.4940370535485656e-05,15557.32947705529,1.07652385244407,0.002953653271348092,0.56,188.2117601019653,1
Limestone,10.232829497622053,384.0023933748531,Dome,0.1151624013887124,2.647790636753426,2800.0,0.19235290285213738,0.00018797626101054176,3929.431018083664,1.07652385244407,0.30492592810307245,0.56,137.1437119195904,0
Shale,14.082955585116128,119.03739439450986,Anticline,0.500169229,4.197335482920837,2741.0,0.09129026111788857,6.482322589611135e-05,1676.3983382258339,1.0748525043845978,2.099378052346858,0.5482,43.428454722550114,0
Limestone,10.213400086022416,384.0024811404937,Anticline,0.5782538453367186,4.307640651490192,510.0,0.1925357987246848,0.00018851293115226174,3921.97097391314,1.013521300407418,2.490909771052971,0.102,752.9460414519484,0
Shale,21.666482960209382,747.4269963691107,Anticline,0.500169229,2.5658539647403695,2741.0,0.18442501536544736,8.511995957264728e-05,16194.114280831818,1.0748525043845978,1.2833611992707838,0.5482,272.68405558887656,1
Sandstone,11.226108818068015,176.02716056111598,None,0.921526856,3.764580568,4100.0,0.12433828304918838,0.00011075813094655775,1976.1000593946185,1.1140169103308448,3.469162094987734,0.82,42.93345379539414,1
Sandstone,27.97608257406672,383.9559513438278,Fault,0.2035534561774709,1.6004654902277786,2837.0,0.11632602802512632,4.158052783736e-05,10741.58339959927,1.0775733116567499,0.3257802820286346,0.5674,135.33872095305878,0
Shale,14.082955585116128,446.0132297,Fault,0.8349950222048218,4.7122572236703295,2837.0,0.1767081636707083,0.00012547661788940532,6281.184504239298,1.0775733116567499,3.934711325113439,0.5674,157.2129819175185,0
Limestone,21.74793592558857,715.5062545821427,Dome,0.626387796,2.638647166213336,2800.0,0.18010565242983523,8.281505566600613e-05,15560.784179010303,1.07652385244407,1.6528163828660174,0.56,255.53794806505098,1
Shale,28.31987720131834,383.95538737858243,None,0.500169229,4.072925667839047,2772.5,0.11561770594576136,4.08256381635649e-05,10873.569421346068,1.0757445111603952,2.0371520910573664,0.5545,138.48706487956085,0
Shale,14.082955585116128,53.193338117127055,Dome,0.2597111040663301,2.638647166213336,2800.0,0.06102550272595555,4.333288020197383e-05,749.119418127565,1.07652385244407,0.6852859687787587,0.56,18.997620756116806,0
Shale,13.003910991993711,154.83400228717937,Dome,0.1491860340634647,2.638647166213336,2811.0,0.10834922866789887,8.332049391495194e-05,2013.4475842766312,1.0768357470245886,0.3936493060201674,0.5622,55.08146648423315,0
Shale,29.04336709218349,40.111393732800906,Fault,0.500169229,3.1888136002361884,3597.0,0.036901162012977926,1.2705538547184918e-05,1164.969932760845,1.0993575468200598,1.5949464398548487,0.7194,11.151346603503171,0
Limestone,6.944402877389647,420.6522229569121,Dome,0.4068022786343809,0.8798065933049282,3292.0,0.24438457347742615,0.00035191589225492723,2921.178507482332,1.0905627784748058,0.35790732691399685,0.6584,127.78014063089677,0
Sandstone,28.223198990685027,360.8019910605777,Fault,0.795545276,1.685848014171578,2837.0,0.11226929407828339,3.9779081781387536e-05,10182.986389938043,1.0775733116567499,1.34116842372818,0.5674,127.17729681373903,1
Limestone,11.26323329003738,383.99796283229176,Anticline,0.7512440301848715,4.2813008438330415,3843.0,0.18334225494940423,0.00016277941708938513,4325.058638279205,1.1065026772911808,3.216301700355025,0.7686,99.92140588922503,1
Shale,10.08021176970326,384.00308730623567,Dome,0.500169229,2.638647166213336,2800.0,0.1938037508423503,0.0001922615866313843,3870.8324402667054,1.07652385244407,1.3197701187279594,0.56,137.14395975222703,0
Sandstone,14.082955585116128,383.98764562686114,Fault,0.4814464104827508,4.0956255087137325,2837.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.0775733116567499,1.9718241998518167,0.5674,135.34989271302823,0
Sandstone,14.082955585116128,155.20740812600442,Fault,0.917541081596636,2.236261732598061,2837.0,0.10424109542008793,7.401933123346448e-05,2185.779035119512,1.0775733116567499,2.0518620088611925,0.5674,54.70828626225041,1
Sandstone,14.082955585116128,19.43876831440428,Anticline,0.4814464104827508,0.4042601651980915,2741.0,0.036890718604039544,2.6195295711241385e-05,273.7553108011182,1.0748525043845978,0.194629605435785,0.5482,7.091852723241256,1
Limestone,8.950132307624962,384.00857835669956,Fault,0.1794072409021057,2.480208479564591,2837.0,0.20567683631314615,0.00022980312384647335,3436.9275835554286,1.0775733116567499,0.44496736018068983,0.5674,135.35727118671116,1
Shale,11.308597305590567,585.0373869044403,Fault,0.5395151135743653,2.480208479564591,4378.0,0.22584843668445934,0.0001997139261230992,6615.952217217299,1.1222026113156631,1.3381099595403942,0.8756,133.63119847063504,0
Limestone,27.23252400723713,383.95719517307276,Fault,0.9862697472955654,2.480208479564591,4602.0,0.11790361084141243,4.329514620461885e-05,10456.123535302137,1.1288420207402061,2.4461545903804875,0.9204,83.43268039397495,1
Limestone,19.24705700054983,153.4216500780764,Anticline,0.090588002,2.5658539647403695,2741.0,0.08865246311255942,4.606026942717886e-05,2952.9152441711467,1.0748525043845978,0.23243558408960852,0.5482,55.97287489167326,0
Limestone,14.082955585116128,802.6492937360122,None,0.4785086131694892,2.6229654397932145,2772.5,0.23705310990604164,0.0001683262497515623,11303.67435410909,1.0757445111603952,1.2551115549869505,0.5545,289.50380297060855,0
